gene_id	gene_name	zscore	effect_size	pvalue	var_g	pred_perf_r2	pred_perf_pval	pred_perf_qval	n_snps_used	n_snps_in_cov	n_snps_in_model	chrom	IS_POSITIVE	qvalue	PROB
ENSG00000245937	LINC01184	0.765427529811859	0.226099463504974	0.444	0.0233126136725573	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000248677	LINC02102	0.450076878070831	0.254039172790308	0.6527	0.0063326059909545	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000183323	CCDC125	0.0118015364088699	0.0079148475835737	0.9906	0.0044680078315957	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000164326	CARTPT	-0.707650183281676	-1.06215409076887	0.4792	0.0008914583648594	NA	NA	NA	2	2	2	5	1	1	0
ENSG00000270067	CTC-487M23.5	-0.0359979420900344	-0.0703177042702445	0.9713	0.0005348274670354	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000124279	FASTKD3	0.281662135973789	0.0463883761485105	0.7782	0.0742865675342421	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000212643	ZRSR1	1.23077774047852	2.16470140005203	0.2184	0.0006488566219926	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000134970	TMED7	0.390697183278581	0.070811478613688	0.696	0.0601818666230237	NA	NA	NA	6	6	6	5	0	1	0
ENSG00000113494	PRLR	-1.11119776553183	-0.468849127202718	0.2665	0.0117419677121261	NA	NA	NA	5	5	7	5	0	1	0
ENSG00000204677	FAM153C	1.12652134086033	0.255266995896643	0.2599	0.0390477275988927	NA	NA	NA	3	3	3	5	1	1	0
ENSG00000112877	CEP72	1.1403492182221	0.132012658298544	0.2541	0.151020403150566	NA	NA	NA	3	3	4	5	0	1	0
ENSG00000250539	KRT8P33	-0.617485989800535	-0.140532712580612	0.5369	0.0387691463481319	NA	NA	NA	2	2	3	5	0	1	0
ENSG00000092421	SEMA6A	0.123570414787275	0.0129895651015901	0.9017	0.187664500162602	NA	NA	NA	7	7	10	5	0	1	0
ENSG00000232517	AC112198.1	0.133294426268617	0.193539926691129	0.894	0.0009498542018262	NA	NA	NA	3	3	5	5	0	1	0
ENSG00000120327	PCDHB14	-0.0874614012125844	-0.0182162908912721	0.9303	0.045860745135861	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000262096	PCDHB19P	-0.787139498718731	-0.139634713356731	0.4312	0.0646545490654896	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000170571	EMB	-1.81609466370051	-2.93691032470186	0.06936	0.0007835232495451	NA	NA	NA	2	2	2	5	0	0.57257875862069	0.42742124137931
ENSG00000251257	CTD-2263F21.1	-0.352824509143829	-0.0977627839996071	0.7242	0.0280754810695006	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000271714	CTD-2377O17.1	0.149531028603555	0.0201940803275272	0.8811	0.110086198373945	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000213585	VDAC1	-2.38374018669128	-0.34216267393006	0.01714	0.0970492224611341	NA	NA	NA	1	1	2	5	1	0.218261489361702	0.781738510638298
ENSG00000271824	AC009014.3	-4.51497268676758	-14.8661267206644	6.332e-06	0.0001815508516083	NA	NA	NA	2	2	2	5	1	0.000140359333333333	0.999859640666667
ENSG00000197948	FCHSD1	0.252365603349649	0.0125951929410326	0.8008	0.816172321509717	NA	NA	NA	6	6	9	5	0	1	0
ENSG00000237693	IRGM	0.266038613620848	0.0170937989157751	0.7902	0.486760993304831	NA	NA	NA	3	3	4	5	0	1	0
ENSG00000170624	SGCD	-1.61455275710234	-0.368442029390702	0.1064	0.0384881993929933	NA	NA	NA	2	2	2	5	1	0.751997647058824	0.248002352941176
ENSG00000173930	SLCO4C1	-0.208719911079884	-0.0321854345536118	0.8347	0.0850108389401293	NA	NA	NA	4	4	6	5	0	1	0
ENSG00000164237	CMBL	0.200243696570396	0.148017552135167	0.8413	0.0036764251274163	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000145506	NKD2	-1.31714065549626	-0.141833816323683	0.1878	0.175682672358936	NA	NA	NA	5	5	5	5	0	0.928911570247934	0.0710884297520662
ENSG00000131508	UBE2D2	0.47301842618476	0.114160158930479	0.6362	0.0344842334234876	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000237190	CDKN2AIPNL	0.0584525319526512	0.0052504098711427	0.9534	0.248980954277163	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000131844	MCCC2	0.7369009851405	0.18290509765305	0.4612	0.0328044895089265	NA	NA	NA	3	3	4	5	0	1	0
ENSG00000248610	HSPA8P4	-0.466451997729225	-0.166172382367737	0.6409	0.0159086123135753	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000271334	LINC02104	-0.929316639900208	-0.532112229826057	0.3527	0.0061220313092701	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000253522	MIR3142HG	0.791116885992439	0.620327252384506	0.4289	0.0032735974734402	NA	NA	NA	3	3	4	5	0	1	0
ENSG00000248596	RP11-844P9.5	0.50255760249121	0.197854661992289	0.6153	0.0129576472914309	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000153044	CENPH	-0.502127550778193	-0.0172715348369574	0.6156	1.70436364738584	NA	NA	NA	2	2	4	5	0	1	0
ENSG00000155508	CNOT8	-0.652218938001578	-0.074651544538208	0.5143	0.15443063516777	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000049192	ADAMTS6	-0.765615492139401	-0.155421810730385	0.4439	0.0489921585711399	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000186687	LYRM7	1.70333170890808	0.199287507135091	0.08851	0.326339683770079	NA	NA	NA	1	1	1	5	1	0.680448461538462	0.319551538461538
ENSG00000232615	CTD-2012J19.1	-0.477409835845825	-0.0457415899517691	0.6331	0.220987467244793	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000172239	PAIP1	0.492968291044235	0.674496990936952	0.622	0.0010958188503724	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000205464	ATP6AP1L	-0.35033242751391	-0.106994638187476	0.7261	0.0215601937234955	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000113387	SUB1	-1.18701934814453	-0.772038559953471	0.2352	0.0047476901754681	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000070814	TCOF1	-1.26486146450043	-0.282621837634967	0.2059	0.0403677431390628	NA	NA	NA	1	1	1	5	0	0.966518823529412	0.0334811764705882
ENSG00000249483	CTD-2249K22.1	1.6127837164998	0.396181720710068	0.1068	0.0415373387486518	NA	NA	NA	3	3	3	5	0	0.751997647058824	0.248002352941176
ENSG00000279118	RP11-517I3.2	1.61683452129364	0.135209780641787	0.1059	0.293078309381885	NA	NA	NA	1	1	1	5	0	0.751997647058824	0.248002352941176
ENSG00000272255	CTD-3224K15.3	-0.170856795874299	-0.272003186433445	0.8643	0.0007922184376142	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000250490	LINC02145	0.838085263898806	0.0957022491936235	0.402	0.155602747383699	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000164591	MYOZ3	0.380392406146161	0.138853401083567	0.7037	0.0150653122348203	NA	NA	NA	3	3	4	5	0	1	0
ENSG00000251000	AC008592.3	7.00308383416879	1.08081267064739	2.504e-12	0.0821735173242015	NA	NA	NA	5	5	6	5	1	1.07046e-10	0.999999999892954
ENSG00000145868	FBXO38	1.299100973603	0.203417052545596	0.1939	0.0817947563990777	NA	NA	NA	2	2	3	5	0	0.93184780876494	0.0681521912350598
ENSG00000078295	ADCY2	-4.86866873730567	-2.4582015914156	1.124e-06	0.0077034235322059	NA	NA	NA	4	4	7	5	1	2.74577142857143e-05	0.999972542285714
ENSG00000113645	WWC1	0.842501544509582	0.276898553720938	0.3995	0.0186085150079346	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000241112	RPL29P14	-1.18742533934182	-0.0762029175098706	0.2351	0.490165959842386	NA	NA	NA	3	3	6	5	0	1	0
ENSG00000164318	EGFLAM	-0.240515648493421	-0.0967740681466572	0.8099	0.0124077921865499	NA	NA	NA	3	3	3	5	1	1	0
ENSG00000142319	SLC6A3	0.832041793924333	0.531001577888664	0.4054	0.0049285725403967	NA	NA	NA	3	3	4	5	1	1	0
ENSG00000248367	CTB-129O4.1	-0.236410692334175	-0.119780750456776	0.8131	0.0078249817055146	NA	NA	NA	1	1	1	5	1	1	0
ENSG00000250909	RP11-843P14.2	-1.10315465927124	-0.406694479247328	0.27	0.0147767240334239	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000253767	PCDHGA8	0.0059349409071463	0.004884666430624	0.9953	0.0029524502863621	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000038427	VCAN	-1.02381239015674	-0.131452763254168	0.3059	0.121835087938718	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000112983	BRD8	1.15404712215861	0.289691180025363	0.2485	0.031837659879361	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000263597	MIR3936	-0.312586277723312	-0.837628703400474	0.7546	0.0002797336565437	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000071539	TRIP13	0.85465807112509	0.182390518626194	0.3927	0.0441168692351276	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000145824	CXCL14	-1.73371255397797	-2.59464323439526	0.08297	0.0008942066161899	NA	NA	NA	1	1	1	5	1	0.644903181818182	0.355096818181818
ENSG00000198677	TTC37	1.49345236234793	0.10787546507598	0.1353	0.388526884202688	NA	NA	NA	7	7	8	5	0	0.839140414507772	0.160859585492228
ENSG00000272525	RP11-79P5.9	-0.168421017531613	-0.0206602602602406	0.8663	0.133472981294	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000145734	BDP1	-0.189774973824099	-0.0400662222040137	0.8495	0.0482536288632597	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000249855	EEF1A1P19	-0.084423154592514	-0.0926413360888569	0.9327	0.001668232968193	NA	NA	NA	1	1	4	5	0	1	0
ENSG00000153914	SREK1	0.145268350839615	0.106906086228835	0.8845	0.00371227234788	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000248648	RP11-485M7.1	0.601390926802626	0.0678569518945496	0.5476	0.157732629399608	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000239389	PCDHA13	-5.20682767946693	-0.373508588387292	1.921e-07	0.384817917244385	NA	NA	NA	6	6	7	5	1	5.47485e-06	0.99999452515
ENSG00000173210	ABLIM3	-0.752793762386624	-0.0968617239133379	0.4516	0.123618343151491	NA	NA	NA	6	6	7	5	0	1	0
ENSG00000134516	DOCK2	-0.0481592844611596	-0.0108367208154909	0.9616	0.0394522481040888	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000253406	AC012613.2	-1.70237553119659	-0.552652046729994	0.08868	0.0190061933176519	NA	NA	NA	1	1	2	5	0	0.680448461538462	0.319551538461538
ENSG00000197860	SGTB	-1.41844135131881	-1.60668038304893	0.1561	0.0015710923443109	NA	NA	NA	3	3	4	5	0	0.876547533632287	0.123452466367713
ENSG00000132570	PCBD2	-2.80642455931121	-2.40859559415301	0.005009	0.0027147288779278	NA	NA	NA	2	2	2	5	1	0.0740218888888889	0.925978111111111
ENSG00000271871	AC005740.6	0.416227095308311	0.234863569510331	0.6772	0.0063431280993522	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000113721	PDGFRB	0.488859742879867	0.0899124772038533	0.6249	0.0595046268136465	NA	NA	NA	1	1	3	5	0	1	0
ENSG00000113389	NPR3	0.468253940343857	0.138175872610897	0.6396	0.0231636284529786	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000086570	FAT2	-0.740809181299796	-0.050146351204119	0.4588	0.441886754615105	NA	NA	NA	5	5	6	5	0	1	0
ENSG00000198865	CCDC152	-0.158812413999914	-0.0106443909819969	0.8738	0.444087824673395	NA	NA	NA	6	6	6	5	0	1	0
ENSG00000177733	HNRNPA0	0.787595932939488	0.0867014033275347	0.4309	0.16820530421764	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000261757	AC005592.3	1.45753401321231	1.2564715352281	0.145	0.0026987478506803	NA	NA	NA	5	5	5	5	0	0.848410243902439	0.151589756097561
ENSG00000271781	CTD-2589H19.6	-0.997707511934369	-0.19939052149947	0.3184	0.0502763388384687	NA	NA	NA	5	5	5	5	0	1	0
ENSG00000172244	C5orf34	0.1840918006309	0.0098427227609922	0.8539	0.702492665721052	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000236882	LINC01554	-1.36761760301198	-0.184993897055336	0.1714	0.110316707576978	NA	NA	NA	5	5	5	5	0	0.90406329113924	0.0959367088607596
ENSG00000189045	ANKDD1B	-3.03417444229126	-5.03564213163706	0.002412	0.0007226180235521	NA	NA	NA	1	1	1	5	0	0.0390157297297297	0.96098427027027
ENSG00000145536	ADAMTS16	-1.04365751001019	-0.78844305049883	0.2966	0.0036777728728787	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000243414	TICAM2	-0.248733416199684	-0.0693037864388199	0.8036	0.0258873815092499	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000145819	ARHGAP26	0.0005149373078347	0.0002206740224621	0.9996	0.0699373800459115	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000164902	PHAX	-0.446570783853531	-0.0332800940455641	0.6552	0.361640728395083	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000112874	NUDT12	0.70501321554184	0.177452485912157	0.4808	0.0317724001691069	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000250891	LINC02208	-0.0597371272742748	-31.5987058690573	0.9524	7.17964089953166e-09	NA	NA	NA	1	1	4	5	0	1	0
ENSG00000185372	OR2V1	6.80104101837195	0.581074399556858	1.039e-11	0.263594685918025	NA	NA	NA	2	2	2	5	1	4.28856206896552e-10	0.999999999571144
ENSG00000113732	ATP6V0E1	0.945721376063087	0.238242238848708	0.3443	0.031630196757065	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000120328	PCDHB12	-6.03984582692347	-2.15281694519052	1.543e-09	0.0152699401063462	NA	NA	NA	3	3	3	5	1	5.43226764705882e-08	0.999999945677324
ENSG00000155329	ZCCHC10	0.722376583783892	0.0708552513162357	0.4701	0.209852622437517	NA	NA	NA	5	5	6	5	0	1	0
ENSG00000164209	SLC25A46	0.567153334617615	0.602159189910246	0.5706	0.0017821303668759	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000134363	FST	0.399997979402542	0.0391704315613296	0.6892	0.210328399941455	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000113649	TCERG1	1.12745114458492	0.604647221488142	0.2596	0.006980805735276	NA	NA	NA	2	2	3	5	0	1	0
ENSG00000271849	CTC-332L22.1	-1.73420990136674	-0.266998113955804	0.08288	0.0847172698255267	NA	NA	NA	3	3	3	5	0	0.644903181818182	0.355096818181818
ENSG00000152359	POC5	-1.27213352563597	-0.303901640298587	0.2033	0.0351646890885587	NA	NA	NA	3	3	4	5	0	0.961858102766798	0.0381418972332016
ENSG00000248925	CTD-2083E4.6	3.61196637153625	3.80183736116503	0.0003039	0.001807688868651	NA	NA	NA	1	1	1	5	1	0.00559643538461538	0.994403564615385
ENSG00000153037	SRP19	-3.12309873090521	-0.19276355420503	0.00179	0.524088678345174	NA	NA	NA	6	6	7	5	1	0.0301778873239437	0.969822112676056
ENSG00000244921	MTCYBP18	8.09132583331885	0.464321266077549	5.902e-16	0.573707814691491	NA	NA	NA	3	3	3	5	1	3.71826e-14	0.999999999999963
ENSG00000072803	FBXW11	0.0351405092927088	0.0026332884763386	0.972	0.373736534794639	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000251050	RP11-168A11.4	-0.800454711040698	-0.0888419715010754	0.4234	0.16367865959562	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000250427	LINC02148	0.494636118412018	0.545993914775802	0.6209	0.0016607756370538	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000279130	RP11-278J6.4	-1.41540311191542	-0.116966758812767	0.157	0.294460293314317	NA	NA	NA	6	6	6	5	0	0.876547533632287	0.123452466367713
ENSG00000085365	SCAMP1	-0.363199323415756	-0.172683546580692	0.7165	0.0088854747104162	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000160883	HK3	-11.1983310077042	-1.42622519560504	4.155e-29	0.113108327074921	NA	NA	NA	8	8	8	5	1	7.10505e-27	1
ENSG00000120329	SLC25A2	0.504743258092255	0.0815328681984711	0.6137	0.0769647733472588	NA	NA	NA	3	3	5	5	0	1	0
ENSG00000133398	MED10	-1.75146412849426	-0.287408324274966	0.07987	0.0743729690340096	NA	NA	NA	1	1	1	5	0	0.633141655629139	0.366858344370861
ENSG00000249637	CTC-329D1.2	0.987539114203164	0.739381542697038	0.3234	0.0035808847858661	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000272112	CTB-113P19.5	-0.641921758651733	-0.194364938717294	0.5209	0.0219391604335761	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000120322	PCDHB8	-0.377370893955231	-0.309628646093615	0.7059	0.0029836263745121	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000113212	PCDHB7	-0.97717700064424	-0.0695344040036376	0.3285	0.394176645837317	NA	NA	NA	6	6	6	5	0	1	0
ENSG00000113248	PCDHB15	-1.12320611865589	-0.173056835355569	0.2613	0.084516842030956	NA	NA	NA	2	2	3	5	0	1	0
ENSG00000272370	RP11-307L14.1	-0.52984458103097	-0.0740650531163377	0.5962	0.103520119161784	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000272459	RP11-1277A3.3	-0.420095225762599	-0.0306516416285861	0.6744	0.377282165372878	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000234284	ZNF879	1.48684024810791	0.13321063381973	0.1371	0.249708903556837	NA	NA	NA	2	2	3	5	1	0.841583076923077	0.158416923076923
ENSG00000248996	RP11-1334A24.6	-0.67016565410678	-0.0569779631225213	0.5028	0.277789135300228	NA	NA	NA	5	5	7	5	0	1	0
ENSG00000154122	ANKH	1.25895597542263	0.257119595231972	0.208	0.0482427434541955	NA	NA	NA	2	2	3	5	0	0.968778210116731	0.0312217898832685
ENSG00000164284	GRPEL2	0.159002769044726	0.0461869279789349	0.8737	0.0238067275878243	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000251613	CTC-347C20.1	-1.85781831621045	-0.249162846210962	0.06319	0.111901812959385	NA	NA	NA	4	4	6	5	1	0.543438	0.456562
ENSG00000146013	GFRA3	-7.03085279464722	-3.60663716112609	2.053e-12	0.0072671163437581	NA	NA	NA	1	1	1	5	1	9.10163333333333e-11	0.999999999908984
ENSG00000249947	XBP1P1	0.950427651405334	0.365980183094261	0.3419	0.0135356749016228	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000172869	DMXL1	0.199926276425737	0.0154465156269675	0.8415	0.337851817716779	NA	NA	NA	5	5	6	5	0	1	0
ENSG00000229119	CTB-63M22.1	-1.07052063941956	-0.380789072648593	0.2844	0.0159123793645401	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000164236	ANKRD33B	-1.93412220478058	-0.526638558801104	0.0531	0.0269934838857605	NA	NA	NA	1	1	1	5	0	0.492718604651163	0.507281395348837
ENSG00000251532	CTD-2245E15.3	-3.34730389737008	-5.32156009827377	0.000816	0.000789445059927	NA	NA	NA	3	3	6	5	1	0.0141558260869565	0.985844173913043
ENSG00000248383	PCDHAC1	2.00592732429504	0.175452184997576	0.04486	0.26372989346333	NA	NA	NA	1	1	1	5	0	0.445075	0.554925
ENSG00000253959	LINC01863	-0.448257432867089	-0.249755002279196	0.654	0.0064944742105105	NA	NA	NA	3	3	5	5	0	1	0
ENSG00000250222	CTC-338M12.5	-0.732106863654662	-0.141841376079751	0.4641	0.0534839766591545	NA	NA	NA	2	2	4	5	0	1	0
ENSG00000184349	EFNA5	-0.753609619035745	-0.0626946718713149	0.4511	0.28830341147948	NA	NA	NA	2	2	3	5	0	1	0
ENSG00000152669	CCNO	0.374444007873535	0.565306615293235	0.7081	0.0008831291370443	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000131437	KIF3A	-0.0273568661254874	-0.0017613447657121	0.9782	0.517129511720229	NA	NA	NA	6	6	6	5	0	1	0
ENSG00000249736	RP11-83M16.5	0.33317408789472	0.0229048556103953	0.739	0.425000779486608	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000277795	AC005752.10	-0.689956888218861	-0.220110032642607	0.4902	0.0197843282501011	NA	NA	NA	4	4	6	5	1	1	0
ENSG00000253869	PIGFP1	0.237559540360189	0.0323047570858036	0.8122	0.129632567572914	NA	NA	NA	2	2	3	5	0	1	0
ENSG00000145882	PCYOX1L	0.904228985309601	0.4662985331103	0.3659	0.0078490290923124	NA	NA	NA	1	1	1	5	1	1	0
ENSG00000253618	GRPEL2-AS1	0.921541486523085	0.564115950562709	0.3568	0.005439018605087	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000198624	CCDC69	-1.36408758163452	-1.44240184980733	0.1725	0.0017932931076481	NA	NA	NA	1	1	1	5	1	0.90406329113924	0.0959367088607596
ENSG00000062194	GPBP1	1.0038456916809	0.388891326789807	0.3155	0.01340430424365	NA	NA	NA	2	2	4	5	0	1	0
ENSG00000246422	CTD-2024I7.13	-1.51301593641741	-1.09425456866911	0.1303	0.0038188279304414	NA	NA	NA	3	3	4	5	0	0.836619786096257	0.163380213903743
ENSG00000250320	CTD-2269F5.1	1.03136209856422	0.34254915969406	0.3024	0.0182767478315878	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000146007	ZMAT2	0.343452859289926	0.164788335849066	0.7313	0.0087252664894269	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000204758	CTC-308K20.1	0.291786515780685	0.167978423132033	0.7704	0.0060592498863477	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000198944	SOWAHA	-0.0461483142231057	-0.0254009084409079	0.9632	0.006604601944196	NA	NA	NA	6	6	6	5	0	1	0
ENSG00000271918	CTD-2287O16.5	0.29337227008499	0.0530355819898075	0.7692	0.0614549252785487	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000113722	CDX1	-0.184838131070137	-0.169339563150885	0.8534	0.0023933316907228	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000251667	BRCC3P1	13.3293593223171	0.67248683168399	1.562e-40	0.667207508910646	NA	NA	NA	3	3	4	5	1	1.869714e-37	1
ENSG00000122012	SV2C	0.448260610683305	0.0816842614694272	0.654	0.0608378487402538	NA	NA	NA	5	5	6	5	0	1	0
ENSG00000213347	MXD3	-1.60411751906024	-0.159436292397993	0.1087	0.203130644420254	NA	NA	NA	4	4	5	5	0	0.756476162790698	0.243523837209302
ENSG00000161010	MRNIP	0.856593521066288	0.820674996419992	0.3917	0.0021874162913799	NA	NA	NA	6	6	8	5	0	1	0
ENSG00000246323	RP11-325L7.1	0.669701635837555	0.663671014168206	0.503	0.002058369820545	NA	NA	NA	1	1	2	5	1	1	0
ENSG00000145833	DDX46	-1.45689618927617	-0.087151250279182	0.1451	0.560202543893844	NA	NA	NA	4	4	5	5	0	0.848410243902439	0.151589756097561
ENSG00000205838	TTC23L	0.800929610661644	0.0916393908918657	0.4232	0.153631715618585	NA	NA	NA	5	5	5	5	0	1	0
ENSG00000204928	GRXCR2	-1.47423994541168	-0.152933570187948	0.1404	0.200079590197381	NA	NA	NA	1	1	1	5	0	0.845010891089109	0.154989108910891
ENSG00000233006	AC034220.3	-0.0045653241580743	-0.0006366373997757	0.9964	0.103286906278754	NA	NA	NA	2	2	4	5	0	1	0
ENSG00000168938	PPIC	0.251650780439377	0.054134553639079	0.8013	0.0435134240184394	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000087206	UIMC1	-0.53660676127642	-0.0428172509735975	0.5915	0.315759733281102	NA	NA	NA	7	7	7	5	0	1	0
ENSG00000253163	RP11-443C10.1	-1.49667058926995	-3.07503067225199	0.1345	0.0004781651068403	NA	NA	NA	4	4	5	5	0	0.839140414507772	0.160859585492228
ENSG00000113407	TARS	-0.495217115148436	-0.100202161190263	0.6204	0.04923793755995	NA	NA	NA	2	2	3	5	0	1	0
ENSG00000253683	CTB-79E8.3	-0.673825919628143	-0.0751550072099583	0.5004	0.161411067451521	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000197536	C5orf56	2.10838841867014	0.245913222207274	0.035	0.20727720423937	NA	NA	NA	3	3	5	5	0	0.377432432432432	0.622567567567567
ENSG00000250859	HNRNPKP1	1.68865011150676	0.683292576703334	0.09129	0.0122362497234219	NA	NA	NA	3	3	4	5	0	0.696013566878981	0.303986433121019
ENSG00000176857	GJA1P1	2.7577065561097	1.36020659550046	0.005821	0.0082135700983648	NA	NA	NA	2	2	3	5	1	0.0849724024390244	0.915027597560976
ENSG00000172548	NIPAL4	-0.212133989694374	-0.0151824907979618	0.832	0.40170881311592	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000241809	CTD-2207L17.1	0.286817580461502	0.315872803661336	0.7743	0.0017406564534906	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000186314	PRELID2	0.0725797145028021	0.0333026420187614	0.9421	0.0097658115800283	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000250056	LINC01018	-0.140314813027058	-0.0557239692559899	0.8884	0.0127668264666588	NA	NA	NA	5	5	8	5	0	1	0
ENSG00000132911	NMUR2	-1.79956896789635	-0.902134538553874	0.07193	0.0079677674801945	NA	NA	NA	2	2	3	5	0	0.589727465753425	0.410272534246575
ENSG00000132842	AP3B1	0.841058790683746	0.100617028924347	0.4003	0.140265839890169	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000261360	CTD-2165H16.4	-1.1049131314885	-0.136116813954388	0.2692	0.132510552384672	NA	NA	NA	9	9	11	5	0	1	0
ENSG00000272308	RP11-231G3.1	7.48743730381688	2.0742428567598	7.023e-14	0.0256029575387644	NA	NA	NA	2	2	4	5	1	3.50272125e-12	0.999999999996497
ENSG00000113552	GNPDA1	-1.15595149993897	-2.09308061615119	0.2477	0.0006134339017565	NA	NA	NA	1	1	5	5	0	1	0
ENSG00000050767	COL23A1	-1.34820449155861	-0.777098135996289	0.1776	0.0060375550668691	NA	NA	NA	2	2	4	5	0	0.90406329113924	0.0959367088607596
ENSG00000241907	RPS20P4	0.318720148422445	0.0387853330340568	0.7499	0.135935703365631	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000246214	RP11-260E18.1	-0.617399410468206	-0.304718481326865	0.537	0.0082428896438428	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000113205	PCDHB3	0.458827762457009	0.0334995603843623	0.6464	0.379612017878003	NA	NA	NA	6	6	7	5	0	1	0
ENSG00000250461	RP11-631M6.2	-2.00312812982315	-0.676769027785948	0.04516	0.0175557976547973	NA	NA	NA	2	2	2	5	0	0.445075	0.554925
ENSG00000270021	CTC-203F4.2	5.2299108505249	0.431625025614809	1.696e-07	0.288519861837488	NA	NA	NA	1	1	3	5	1	4.97776829268293e-06	0.999995022231707
ENSG00000112992	NNT	-12.6392280988239	-5.44998089893601	1.283e-36	0.0093309511916607	NA	NA	NA	2	2	4	5	1	7.678755e-34	1
ENSG00000272347	RP11-43F13.4	-7.70107970428042	-1.48790932834087	1.349e-14	0.0512716530572598	NA	NA	NA	4	4	5	5	1	7.0206652173913e-13	0.999999999999298
ENSG00000164329	PAPD4	0.430875360965729	0.228566603853103	0.6666	0.007137498283767	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000113272	THG1L	1.01671103234095	0.25430509524473	0.3093	0.0321940504713611	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000169223	LMAN2	-0.987750422287279	-0.0995026586675067	0.3233	0.205454478036861	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000204956	PCDHGA1	-3.74508084658189	-1.70197919623404	0.0001803	0.0096090767261669	NA	NA	NA	2	2	4	5	1	0.00353801803278689	0.996461981967213
